Werkinformationen,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Besetzung,Unnamed: 17,Beteiligte,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Vertritt,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35
Werknummer,Titel,Registrierstatus,Freie Vereinbarung,Verbundene Schutzfrist,ISWC,ISRC,Verlagswerknummern,Erstmals geladen,Letzte Aktualisierung,Sprache,Gattung,Dauer,AR streitig,VR streitig,Weitere Titel,Besetzung,Interpretinnen / Interpreten,Name,IP-Name-Nr.,Rolle,Reihenfolge Verlagsrollen,Urheber/-in-Verlagsbeziehung,AR-Anteil Detailansicht,VR-Anteil Detailansicht,AR-Anteil (kumuliert),VR-Anteil (kumuliert),Gesellschaft AR,Gesellschaft VR,AR streitig,VR streitig,Name,IP-Name-Nr.,Rolle,Schedule Number,Vereinbarungsnummer
5992239-001,PSALM 100,1,Nein,Nein,T8018494924,,,17.10.2002,25.05.2024,,,00:02:36,-,-,WINDSBACHER PSALMEN <5027474>,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 4)",,DP,39657154,Textdichter/-in,,,36,0,36,0,DP,DP,-,-,-,-,-,-,-
5992241-001,PSALM 104,1,Nein,Nein,T8018494855,,,17.10.2002,25.05.2024,,,00:03:25,-,-,WINDSBACHER PSALMEN <5027474>,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 4)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,100,64,100,GEMA,GEMA,-,-,-,-,-,-,-
5992241-001,PSALM 104,1,Nein,Nein,T8018494855,,,17.10.2002,25.05.2024,,,00:03:25,-,-,WINDSBACHER PSALMEN <5027474>,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 4)",,DP,39657154,Textdichter/-in,,,36,0,36,0,DP,DP,-,-,-,-,-,-,-
5992243-001,PSALM 127,1,Nein,Nein,T8018494811,,,17.10.2002,25.05.2024,,,00:04:05,-,-,WINDSBACHER PSALMEN <5027474>,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 4)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,100,64,100,GEMA,GEMA,-,-,-,-,-,-,-
5992243-001,PSALM 127,1,Nein,Nein,T8018494811,,,17.10.2002,25.05.2024,,,00:04:05,-,-,WINDSBACHER PSALMEN <5027474>,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 4)",,DP,39657154,Textdichter/-in,,,36,0,36,0,DP,DP,-,-,-,-,-,-,-
5992244-001,PSALM 34,1,Nein,Nein,T8018494684,,,17.10.2002,25.05.2024,,,00:03:48,-,-,WINDSBACHER PSALMEN <5027474>,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 4)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,100,64,100,GEMA,GEMA,-,-,-,-,-,-,-
5992244-001,PSALM 34,1,Nein,Nein,T8018494684,,,17.10.2002,25.05.2024,,,00:03:48,-,-,WINDSBACHER PSALMEN <5027474>,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 4)",,DP,39657154,Textdichter/-in,,,36,0,36,0,DP,DP,-,-,-,-,-,-,-
5992247-001,PSALM 139,1,Nein,Nein,T8018494640,,,17.10.2002,25.05.2024,,,00:04:02,-,-,WINDSBACHER PSALMEN <5027474>,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 4)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,100,64,100,GEMA,GEMA,-,-,-,-,-,-,-
5992247-001,PSALM 139,1,Nein,Nein,T8018494640,,,17.10.2002,25.05.2024,,,00:04:02,-,-,WINDSBACHER PSALMEN <5027474>,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 4)",,DP,39657154,Textdichter/-in,,,36,0,36,0,DP,DP,-,-,-,-,-,-,-
5992257-001,PSALM 23,1,Nein,Nein,T8018494275,,,17.10.2002,25.05.2024,,,00:03:06,-,-,WINDSBACHER PSALMEN <5027474>,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 4)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,100,64,100,GEMA,GEMA,-,-,-,-,-,-,-
5992257-001,PSALM 23,1,Nein,Nein,T8018494275,,,17.10.2002,25.05.2024,,,00:03:06,-,-,WINDSBACHER PSALMEN <5027474>,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 4)",,DP,39657154,Textdichter/-in,,,36,0,36,0,DP,DP,-,-,-,-,-,-,-
7639658-001,PSALM 1:MIR STEHET DEINE HULD VOR AUGEN,1,Nein,Nein,T8007736360,,,14.01.2003,25.05.2024,,,00:03:20,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,100,64,100,GEMA,GEMA,-,-,-,-,-,-,-
7639658-001,PSALM 1:MIR STEHET DEINE HULD VOR AUGEN,1,Nein,Nein,T8007736360,,,14.01.2003,25.05.2024,,,00:03:20,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,,36,0,36,0,DP,DP,-,-,-,-,-,-,-
7639685-001,PSALM 90:TAUSEND JAHRE SIND VOR DIR,1,Nein,Nein,T8007735561,,,14.01.2003,25.05.2024,,,00:05:14,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,50,64,50,GEMA,GEMA,-,-,-,-,-,-,-
7639685-001,PSALM 90:TAUSEND JAHRE SIND VOR DIR,1,Nein,Nein,T8007735561,,,14.01.2003,25.05.2024,,,00:05:14,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"LAMPARTER, HELMUT",208909654,Textdichter/-in,,,36,50,36,50,,,-,-,-,-,-,-,-
7639702-001,PSALM 27:HARRE DES HERRN,1,Nein,Nein,T8007732404,,,14.01.2003,25.05.2024,,,00:03:10,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,50,64,50,GEMA,GEMA,-,-,-,-,-,-,-
7639702-001,PSALM 27:HARRE DES HERRN,1,Nein,Nein,T8007732404,,,14.01.2003,25.05.2024,,,00:03:10,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Textdichter/-in,,,36,50,36,50,GEMA,GEMA,-,-,-,-,-,-,-
8198500-001,PSALM 4:ERBARME DICH MEINER,1,Nein,Nein,T8017256304,,,17.04.2004,24.05.2024,,,00:02:45,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,100,64,100,GEMA,GEMA,-,-,-,-,-,-,-
8198500-001,PSALM 4:ERBARME DICH MEINER,1,Nein,Nein,T8017256304,,,17.04.2004,24.05.2024,,,00:02:45,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,,36,0,36,0,DP,DP,-,-,-,-,-,-,-
8198508-001,PSALM 19:DIE HIMMEL ERZAEHLEN,1,Nein,Nein,T8017256246,,,17.04.2004,24.05.2024,,,00:02:32,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,100,64,100,GEMA,GEMA,-,-,-,-,-,-,-
8198508-001,PSALM 19:DIE HIMMEL ERZAEHLEN,1,Nein,Nein,T8017256246,,,17.04.2004,24.05.2024,,,00:02:32,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,,36,0,36,0,DP,DP,-,-,-,-,-,-,-
8198509-001,PSALM 25:DIE PFADE DES HERRN,1,Nein,Nein,T8017256224,,,17.04.2004,24.05.2024,,,00:03:20,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,100,64,100,GEMA,GEMA,-,-,-,-,-,-,-
8198509-001,PSALM 25:DIE PFADE DES HERRN,1,Nein,Nein,T8017256224,,,17.04.2004,24.05.2024,,,00:03:20,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,,36,0,36,0,DP,DP,-,-,-,-,-,-,-
8198510-001,PSALM 31:IN DEINE HAENDE BEFIEHLE,1,Nein,Nein,T8017256202,,,17.04.2004,24.05.2024,,,00:03:32,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,100,64,100,GEMA,GEMA,-,-,-,-,-,-,-
8198510-001,PSALM 31:IN DEINE HAENDE BEFIEHLE,1,Nein,Nein,T8017256202,,,17.04.2004,24.05.2024,,,00:03:32,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,,36,0,36,0,DP,DP,-,-,-,-,-,-,-
8198511-001,"PSALM 92:HERR, WIE SIND DEINE WERKE",1,Nein,Nein,T8017256188,,,17.04.2004,24.05.2024,,,00:04:42,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,100,64,100,GEMA,GEMA,-,-,-,-,-,-,-
8198511-001,"PSALM 92:HERR, WIE SIND DEINE WERKE",1,Nein,Nein,T8017256188,,,17.04.2004,24.05.2024,,,00:04:42,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,,36,0,36,0,DP,DP,-,-,-,-,-,-,-
8198512-001,PSALM 95:KOMMT HERZU UND LASST UNS DEM HERRN FROHLOCKEN,1,Nein,Nein,T8017256177,,,17.04.2004,24.05.2024,,,00:02:50,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,100,64,100,GEMA,GEMA,-,-,-,-,-,-,-
8198512-001,PSALM 95:KOMMT HERZU UND LASST UNS DEM HERRN FROHLOCKEN,1,Nein,Nein,T8017256177,,,17.04.2004,24.05.2024,,,00:02:50,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,,36,0,36,0,DP,DP,-,-,-,-,-,-,-
8198513-001,PSALM 119:OEFFNE MIR DIE AUGEN(WOHL DENEN DIE OHNE TADEL LEBEN),1,Nein,Nein,T8017256155,,,17.04.2004,24.05.2024,,,00:03:11,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,100,64,100,GEMA,GEMA,-,-,-,-,-,-,-
8198513-001,PSALM 119:OEFFNE MIR DIE AUGEN(WOHL DENEN DIE OHNE TADEL LEBEN),1,Nein,Nein,T8017256155,,,17.04.2004,24.05.2024,,,00:03:11,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,,36,0,36,0,DP,DP,-,-,-,-,-,-,-
8198514-001,PSALM 127:UNSERE HILFE STEHET IM NAMEN DES HERREN,1,Nein,Nein,T8017255709,,,17.04.2004,24.05.2024,,,00:03:00,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,100,64,100,GEMA,GEMA,-,-,-,-,-,-,-
8198514-001,PSALM 127:UNSERE HILFE STEHET IM NAMEN DES HERREN,1,Nein,Nein,T8017255709,,,17.04.2004,24.05.2024,,,00:03:00,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,,36,0,36,0,DP,DP,-,-,-,-,-,-,-
8198515-001,"PSALM 139:HERR, DU ERFORSCHEST MICH",1,Nein,Nein,T8017255549,,,17.04.2004,24.05.2024,,,00:02:07,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,100,64,100,GEMA,GEMA,-,-,-,-,-,-,-
8198515-001,"PSALM 139:HERR, DU ERFORSCHEST MICH",1,Nein,Nein,T8017255549,,,17.04.2004,24.05.2024,,,00:02:07,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,,36,0,36,0,DP,DP,-,-,-,-,-,-,-
8198516-001,"PSALM 143:HERR, ERHOERE MEIN GEBET",1,Nein,Nein,T8017255516,,,17.04.2004,24.05.2024,,,00:06:12,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,100,64,100,GEMA,GEMA,-,-,-,-,-,-,-
8198516-001,"PSALM 143:HERR, ERHOERE MEIN GEBET",1,Nein,Nein,T8017255516,,,17.04.2004,24.05.2024,,,00:06:12,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,,36,0,36,0,DP,DP,-,-,-,-,-,-,-
8198517-001,PSALM 150:ALLES WAS ODEM HAT,1,Nein,Nein,T8017255414,,,17.04.2004,24.05.2024,,,00:02:45,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,100,64,100,GEMA,GEMA,-,-,-,-,-,-,-
8198517-001,PSALM 150:ALLES WAS ODEM HAT,1,Nein,Nein,T8017255414,,,17.04.2004,24.05.2024,,,00:02:45,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,,36,0,36,0,DP,DP,-,-,-,-,-,-,-
8198521-001,PSALM 96:LOBET DEN HERRN,1,Nein,Nein,T8017255389,,,17.04.2004,24.05.2024,,,00:04:45,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,50,64,50,GEMA,GEMA,-,-,-,-,-,-,-
8198521-001,PSALM 96:LOBET DEN HERRN,1,Nein,Nein,T8017255389,,,17.04.2004,24.05.2024,,,00:04:45,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Textdichter/-in,,,36,50,36,50,GEMA,GEMA,-,-,-,-,-,-,-
8198524-001,PSALM 146:ICH WILL DEN HERREN LOBEN,1,Nein,Nein,T8017254922,,,17.04.2004,24.05.2024,,,00:02:35,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,50,64,50,GEMA,GEMA,-,-,-,-,-,-,-
8198524-001,PSALM 146:ICH WILL DEN HERREN LOBEN,1,Nein,Nein,T8017254922,,,17.04.2004,24.05.2024,,,00:02:35,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Textdichter/-in,,,36,50,36,50,GEMA,GEMA,-,-,-,-,-,-,-
8198525-001,PSALM:149:HALLELUJAH!SINGET DEM HERRN EIN NEUES LIED,1,Nein,Nein,T8017254897,,,17.04.2004,24.05.2024,,,00:03:55,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,50,64,50,GEMA,GEMA,-,-,-,-,-,-,-
8198525-001,PSALM:149:HALLELUJAH!SINGET DEM HERRN EIN NEUES LIED,1,Nein,Nein,T8017254897,,,17.04.2004,24.05.2024,,,00:03:55,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Textdichter/-in,,,36,50,36,50,GEMA,GEMA,-,-,-,-,-,-,-
8198526-001,"JESAJA 53:SIEHE, DAS IST GOTTES LAMM",1,Nein,Nein,T8017254466,,,17.04.2004,24.05.2024,,,00:01:55,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,50,64,50,GEMA,GEMA,-,-,-,-,-,-,-
8198526-001,"JESAJA 53:SIEHE, DAS IST GOTTES LAMM",1,Nein,Nein,T8017254466,,,17.04.2004,24.05.2024,,,00:01:55,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Textdichter/-in,,,36,50,36,50,GEMA,GEMA,-,-,-,-,-,-,-
8198531-001,"PSALM 130:HERR, ERHOERE MEINE STIMME",1,Nein,Nein,T8017254331,,,17.04.2004,24.05.2024,,,00:02:55,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,50,64,50,GEMA,GEMA,-,-,-,-,-,-,-
8198531-001,"PSALM 130:HERR, ERHOERE MEINE STIMME",1,Nein,Nein,T8017254331,,,17.04.2004,24.05.2024,,,00:02:55,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"LAMPARTER, HELMUT",208909654,Textdichter/-in,,,36,50,36,50,,,-,-,-,-,-,-,-
8198552-001,PSALM 126:WENN DER HERR DIE GEFANGENEN ZIONS ERLOESEN WIRD,1,Nein,Nein,T8017253452,,,17.04.2004,24.05.2024,,,00:04:38,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,50,64,50,GEMA,GEMA,-,-,-,-,-,-,-
8198552-001,PSALM 126:WENN DER HERR DIE GEFANGENEN ZIONS ERLOESEN WIRD,1,Nein,Nein,T8017253452,,,17.04.2004,24.05.2024,,,00:04:38,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Textdichter/-in,,,36,50,36,50,GEMA,GEMA,-,-,-,-,-,-,-
8198553-001,PSALM 136:DANKET DEM HERRN,1,Nein,Nein,T8017253429,,,17.04.2004,24.05.2024,,,00:04:45,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,64,50,64,50,GEMA,GEMA,-,-,-,-,-,-,-
8198553-001,PSALM 136:DANKET DEM HERRN,1,Nein,Nein,T8017253429,,,17.04.2004,24.05.2024,,,00:04:45,-,-,WINDSBACHER PSALMEN,"MAENNERCHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Textdichter/-in,,,36,50,36,50,GEMA,GEMA,-,-,-,-,-,-,-
8257039-001,PSALM 4,1,Nein,Nein,T8018111677,,,01.06.2004,24.05.2024,,,00:02:34,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,E2,42.67,60,42.67,60,GEMA,GEMA,-,-,-,-,-,-,-
8257039-001,PSALM 4,1,Nein,Nein,T8018111677,,,01.06.2004,24.05.2024,,,00:02:34,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,E1,24,0,24,0,DP,DP,-,-,-,-,-,-,-
8257039-001,PSALM 4,1,Nein,Nein,T8018111677,,,01.06.2004,24.05.2024,,,00:02:34,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E1,,12,20,33.33,40,GEMA,GEMA,-,-,DP,39657154,Textdichter/-in,-,-
8257039-001,PSALM 4,1,Nein,Nein,T8018111677,,,01.06.2004,24.05.2024,,,00:02:34,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E2,,21.33,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Komponist/-in,-,-
8257047-001,PSALM 22,1,Nein,Nein,T8018111633,,,01.06.2004,24.05.2024,,,00:02:15,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,E2,42.67,60,42.67,60,GEMA,GEMA,-,-,-,-,-,-,-
8257047-001,PSALM 22,1,Nein,Nein,T8018111633,,,01.06.2004,24.05.2024,,,00:02:15,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,E1,24,0,24,0,DP,DP,-,-,-,-,-,-,-
8257047-001,PSALM 22,1,Nein,Nein,T8018111633,,,01.06.2004,24.05.2024,,,00:02:15,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E1,,12,20,33.33,40,GEMA,GEMA,-,-,DP,39657154,Textdichter/-in,-,-
8257047-001,PSALM 22,1,Nein,Nein,T8018111633,,,01.06.2004,24.05.2024,,,00:02:15,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E2,,21.33,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Komponist/-in,-,-
8257048-001,PSALM 24,1,Nein,Nein,T8018111600,,,01.06.2004,24.05.2024,,,00:02:25,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,E2,42.67,60,42.67,60,GEMA,GEMA,-,-,-,-,-,-,-
8257048-001,PSALM 24,1,Nein,Nein,T8018111600,,,01.06.2004,24.05.2024,,,00:02:25,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,E1,24,0,24,0,DP,DP,-,-,-,-,-,-,-
8257048-001,PSALM 24,1,Nein,Nein,T8018111600,,,01.06.2004,24.05.2024,,,00:02:25,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E1,,12,20,33.33,40,GEMA,GEMA,-,-,DP,39657154,Textdichter/-in,-,-
8257048-001,PSALM 24,1,Nein,Nein,T8018111600,,,01.06.2004,24.05.2024,,,00:02:25,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E2,,21.33,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Komponist/-in,-,-
8257049-001,PSALM 31,1,Nein,Nein,T8018111564,,,01.06.2004,24.05.2024,,,00:02:23,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,E2,42.67,60,42.67,60,GEMA,GEMA,-,-,-,-,-,-,-
8257049-001,PSALM 31,1,Nein,Nein,T8018111564,,,01.06.2004,24.05.2024,,,00:02:23,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,E1,24,0,24,0,DP,DP,-,-,-,-,-,-,-
